i,코드,기업명,내용,
4000,GEG,그레이트 엘름 그룹,그레이트 엘름 그룹Great Elm Group Inc그레이트 엘름 그룹은 지주 회사이다. 이 회사는 다양한 산업 분야의 비즈니스 및 자산에 투자하고 있다.이 회사는 운영 회사 투자 관리 부동산의 세 가지 업종에 걸쳐 사업을 구축하여 장기적인 주주 가치를 창출하고자 한다.이 회사는 운영 회사 사업을 통해 다양한 성장 사업에 대한 지배 지분을 사고 보유하기 위해 자금을 자본화할 계획이다.이 회사는 Great Elm Capital Management Inc(GECM)를 통해 투자 고문으로 운영되며 GECM은 Great Elm Capital Corp를 포함한 공동 투자 펀드 및 계좌의 외부 투자 관리자 역할을 한다.이 회사는 또한 부동산 사업 운영에 있어서도 소득 창출 부동산 자산의 다양한 포트폴리오를 구축할 계획이다.
4001,GEG,그레이트 엘름 그룹,그레이트 엘름 그룹Great Elm Group Inc그레이트 엘름 그룹은 지주 회사이다. 이 회사는 다양한 산업 분야의 비즈니스 및 자산에 투자하고 있다.이 회사는 운영 회사 투자 관리 부동산의 세 가지 업종에 걸쳐 사업을 구축하여 장기적인 주주 가치를 창출하고자 한다.이 회사는 운영 회사 사업을 통해 다양한 성장 사업에 대한 지배 지분을 사고 보유하기 위해 자금을 자본화할 계획이다.이 회사는 Great Elm Capital Management Inc(GECM)를 통해 투자 고문으로 운영되며 GECM은 Great Elm Capital Corp를 포함한 공동 투자 펀드 및 계좌의 외부 투자 관리자 역할을 한다.이 회사는 또한 부동산 사업 운영에 있어서도 소득 창출 부동산 자산의 다양한 포트폴리오를 구축할 계획이다.
4002,GEHC,GE 헬스케어 테크놀로지스,GE 헬스케어 테크놀로지스GE Healthcare Technologies IncGE 헬스케어 테크놀로지스는 글로벌 의료 기술 의약품 진단 및 디지털 솔루션 회사이다.이 회사는 이미징 초음파 환자 치료 솔루션 및 제약 진단 부문을 통해 운영된다.이미징 부문에는 스캐닝 장치 임상 응용 프로그램 서비스 기능 및 디지털 솔루션이 포함된다.초음파 부문에는 여러 질병의 선별 진단 치료 지원 및 모니터링이 포함된다.환자 관리 솔루션 부문에는 의료 기기 서비스 소모품 및 디지털 솔루션이 포함된다.제약 진단 부문에는 치료 경로 전반에 걸쳐 방사선 및 핵의학 절차를 향상시키는 데 사용되는 진단 이미징 에이전트가 포함된다.이 회사의 제품 범주에는 이미징 초음파 마취 전달 진단 ECG 산모 및 유아 관리 환자 모니터링 인공호흡기 제약 이미징 에이전트 디지털 솔루션 리퍼브 시스템 등이 포함된다.
4003,GEHC,GE 헬스케어 테크놀로지스,GE 헬스케어 테크놀로지스GE Healthcare Technologies IncGE 헬스케어 테크놀로지스는 글로벌 의료 기술 의약품 진단 및 디지털 솔루션 회사이다.이 회사는 이미징 초음파 환자 치료 솔루션 및 제약 진단 부문을 통해 운영된다.이미징 부문에는 스캐닝 장치 임상 응용 프로그램 서비스 기능 및 디지털 솔루션이 포함된다.초음파 부문에는 여러 질병의 선별 진단 치료 지원 및 모니터링이 포함된다.환자 관리 솔루션 부문에는 의료 기기 서비스 소모품 및 디지털 솔루션이 포함된다.제약 진단 부문에는 치료 경로 전반에 걸쳐 방사선 및 핵의학 절차를 향상시키는 데 사용되는 진단 이미징 에이전트가 포함된다.이 회사의 제품 범주에는 이미징 초음파 마취 전달 진단 ECG 산모 및 유아 관리 환자 모니터링 인공호흡기 제약 이미징 에이전트 디지털 솔루션 리퍼브 시스템 등이 포함된다.
4004,GEL,Genesis Energy Units Class A,Genesis Energy Units Class AGenesis Energy Units Class A제너시스 에너지는 석유 및 가스 산업의 중류 부문에 초점을 둔 합자 회사입니다.당사는 해양 파이프 라인 운송 정유 서비스 해상 운송 및 공급 및 물류의 네 가지 부문으로 운영됩니다.해양 파이프라인 운송 부문은 멕시코만의 원유 및 천연 가스의 해상 운송에 종사하고 있습니다.정유 서비스 부문은 유황을 제거하고 관련 부산물 인 수 황화 나트륨 (NaHS)을 판매하는 정제 작업의 일환으로 많은 유황 가스 흐름을 처리하는 데 관여합니다.해상 운송 부문은 북미 전역에 석유 제품과 원유의 수송을 제공합니다.공급 및 물류 부문은 원유 및 석유 제품 (연료 아스팔트 및 기타 중금속 제품) 및 이산화탄소의 혼합 저장 마케팅 및 운송에 종사합니다.
4007,GEL,Genesis Energy Units Class A,Genesis Energy Units Class AGenesis Energy Units Class A제너시스 에너지는 석유 및 가스 산업의 중류 부문에 초점을 둔 합자 회사입니다.당사는 해양 파이프 라인 운송 정유 서비스 해상 운송 및 공급 및 물류의 네 가지 부문으로 운영됩니다.해양 파이프라인 운송 부문은 멕시코만의 원유 및 천연 가스의 해상 운송에 종사하고 있습니다.정유 서비스 부문은 유황을 제거하고 관련 부산물 인 수 황화 나트륨 (NaHS)을 판매하는 정제 작업의 일환으로 많은 유황 가스 흐름을 처리하는 데 관여합니다.해상 운송 부문은 북미 전역에 석유 제품과 원유의 수송을 제공합니다.공급 및 물류 부문은 원유 및 석유 제품 (연료 아스팔트 및 기타 중금속 제품) 및 이산화탄소의 혼합 저장 마케팅 및 운송에 종사합니다.
4008,GENC,젠코 인더스트리스,젠코 인더스트리스Gencor Industries Inc젠코 인더스트리스는 주로 아스팔트 및 고속도로 건설 장비와 자재 생산에 사용되는 기계 및 관련 장비를 설계 제조 및 판매한다.주요 핵심 제품에는 아스팔트 포장재 핫 믹스 아스팔트 플랜트 연소 시스템 및 유체 열전달 시스템 등이다.이 회사는 Blaw-Knox 브랜드로 아스팔트 포장재를 제조한다.이 회사의 핫 믹스 아스팔트 플랜트는 아스팔트 포장재 생산에 사용될 수 있다.또한 회사는 핫 믹스 스토리지 사일로 직물 여과 시스템 콜드 피드 빈 및 기타 플랜트 구성 요소를 포함한 관련 아스팔트 플랜트 장비를 제조한다.이 회사는 고체 액체 또는 기체 연료를 사용 가능한 에너지로 변환하거나 여러 연료를 번갈아 또는 동시에 연소할 수 있는 버너인 연소 시스템을 제조한다.이 회사의 제품은 미국에서 제조되며 회사 영업 담당자와 전 세계에 위치한 독립 딜러 및 대리점을 통해 판매된다.
4009,GENE,제네틱 테크놀로지스 ADR,제네틱 테크놀로지스 ADRGenetic Technologies Ltd ADR제네틱 테크놀로지스는 호주기반의 다각화된 분자 진단 회사이다. 이 회사는 유전 위험 평가 기술의 개발 및 상용화에 주력하고 있다.이 회사는 GeneType 및 EasyDNA 브랜드를 통해 건강 웰빙 및 심각한 질병에 대한 게놈 기반 테스트를 제공하고 있다.이 회사는 의사와 환자가 선제적으로 건강을 관리할 수 있도록 통합 예측 유전자 검사 및 평가 도구를 개발하는 데 주력하고 있다.이 회사의 geneType 검사는 유방암 대장암 난소암 전립선암 관상동맥질환 및 제2형 당뇨병을 한 번에 검사하는 것이다.GeneType은 다양한 상태에 대한 통합 위험 테스트를 제공한다.이 회사는 의사를 위한 암 예측 테스트 및 평가 도구를 제공한다.이 회사의 PRS(Polygenic Risk Scores) 플랫폼은 통합된 임상 및 유전적 위험 정보를 제공하여 의사와 개인의 실행 가능한 결과를 제공한다.
4010,GENE,제네틱 테크놀로지스 ADR,제네틱 테크놀로지스 ADRGenetic Technologies Ltd ADR제네틱 테크놀로지스는 호주기반의 다각화된 분자 진단 회사이다. 이 회사는 유전 위험 평가 기술의 개발 및 상용화에 주력하고 있다.이 회사는 GeneType 및 EasyDNA 브랜드를 통해 건강 웰빙 및 심각한 질병에 대한 게놈 기반 테스트를 제공하고 있다.이 회사는 의사와 환자가 선제적으로 건강을 관리할 수 있도록 통합 예측 유전자 검사 및 평가 도구를 개발하는 데 주력하고 있다.이 회사의 geneType 검사는 유방암 대장암 난소암 전립선암 관상동맥질환 및 제2형 당뇨병을 한 번에 검사하는 것이다.GeneType은 다양한 상태에 대한 통합 위험 테스트를 제공한다.이 회사는 의사를 위한 암 예측 테스트 및 평가 도구를 제공한다.이 회사의 PRS(Polygenic Risk Scores) 플랫폼은 통합된 임상 및 유전적 위험 정보를 제공하여 의사와 개인의 실행 가능한 결과를 제공한다.
4011,GENE,제네틱 테크놀로지스 ADR,제네틱 테크놀로지스 ADRGenetic Technologies Ltd ADR제네틱 테크놀로지스는 호주기반의 다각화된 분자 진단 회사이다. 이 회사는 유전 위험 평가 기술의 개발 및 상용화에 주력하고 있다.이 회사는 GeneType 및 EasyDNA 브랜드를 통해 건강 웰빙 및 심각한 질병에 대한 게놈 기반 테스트를 제공하고 있다.이 회사는 의사와 환자가 선제적으로 건강을 관리할 수 있도록 통합 예측 유전자 검사 및 평가 도구를 개발하는 데 주력하고 있다.이 회사의 geneType 검사는 유방암 대장암 난소암 전립선암 관상동맥질환 및 제2형 당뇨병을 한 번에 검사하는 것이다.GeneType은 다양한 상태에 대한 통합 위험 테스트를 제공한다.이 회사는 의사를 위한 암 예측 테스트 및 평가 도구를 제공한다.이 회사의 PRS(Polygenic Risk Scores) 플랫폼은 통합된 임상 및 유전적 위험 정보를 제공하여 의사와 개인의 실행 가능한 결과를 제공한다.
