i,코드,기업명,내용,
9002,SSYS,스트라타시스,스트라타시스Stratasys Ltd스트라타시스는 제품 설계 및 제조 공정에서 사용되는 부품을 생성하고 최종 부품을 직접 제조하기위한 3D 인쇄 및 적층 제조 (AM) 솔루션 공급 업체입니다.당사의 솔루션에는 엔트리 레벨 데스크탑 3D 프린터에서 RP (Rapid Prototyping) 시스템 및 DM (Direct Digital Manufacturing) 생산 시스템에 이르는 제품이 포함됩니다.2016 년 12 월 31 일 기준 15 개의 FDM (융합 증착 모델링) 카트리지 기반 재료 26 개의 PolyJet 카트리지 기반 재료 5 개의 SCP (Smooth Curvature Printing) 잉크젯 기반 재료 158 non-158로 구성된 3D 프린팅 소모품 재료 4가지 SolidScape 무독성 열가소성 모델링 재료와 1500가지 이상의 다양한 색상의 디지털 재료를 제공했습니다.당사의 제품과 서비스는 항공 우주 자동차 가전 소비재 교육 치과 보석 등 다양한 산업에서 사용됩니다.
9004,STAA,스타 서지컬,스타 서지컬STAAR Surgical Co스타 서지컬는 눈에 삽입할 수 있는 렌즈를 설계 개발 제조 판매하고 있다.이 회사는 세계적인 교정 또는 굴절 수술에 사용되는 렌즈의 제조업체이다.이 회사는 일본 독일 스페인 미국 캐나다 영국 싱가포르 중국 한국 인도 프랑스 베네룩스 이탈리아에 제품을 직접 판매한다.캘리포니아 몬로비아에 있는 회사의 제조 시설은 EVO Visian ICL 선탑재 실리콘 백내장 안구 렌즈 및 인젝터 시스템을 포함한 Visian 이식형 Collamer 렌즈 제품군을 만든다.스위스 브루그에 있는 회사의 제조 공장은 자회사인 STAAR Surgical AG를 통해 행정 유통 운영을 하고 있다.이 회사는 자회사인 STAAR Japan Inc.를 통해 일본에서 행정 및 유통 시설을 운영하고 있다.
9005,STAF,스태핑 360 솔루션스,스태핑 360 솔루션스Staffing 360 Solutions Inc스태핑 360 솔루션스는 국제적인 인력 배치 회사이다. 이 회사는 미국과 영국에 기반을 둔 인력 배치 회사들의 인수에 관여하고 있다.이 회사의 서비스는 임시 계약자를 제공하는 것과 영구적인 배치를 위한 후보자를 모집하는 것으로 구성되어 있다.이 회사는 상업인력배치-미국 전문인력배치-미국 전문인력배치-영국의 세 가지 부문을 통해 운영되고 있다.이 회사는 회계와 금융 정보기술 엔지니어링 행정 그리고 상업 분야를 지원하는 데 초점을 맞추고 있다.이 회사는 계약/임시 인력 배치 비상시 상시 채용 보유 검색 및 선택 관리형 서비스에 이르기까지 다양한 채용 서비스를 제공한다.이 회사는 채용 관리자를 위한 평가 테스트 교육 및 코칭 법률 문제에 대한 전문적인 안내 등 후보자와 고객 모두를 위한 부가가치 서비스를 제공한다.이 회사는 자회사를 통해 임시 계약자와 영구 배치 서비스를 제공한다.
9006,STAG,스태그 인더스트리얼,스태그 인더스트리얼STAG Industrial Inc스태그 인더스트리얼은 미국 전역의 산업 자산을 취득 소유 및 운영하는 데 주력하는 부동산 투자 신탁(REIT)이다.이 회사는 위험 평가 모델의 원칙적인 적용을 통해 모든 위치 산업 자산 유형 및 임차인에 걸쳐 상대적 가치를 제공하는 인수 대상 부동산을 식별하고자 한다.이 회사의 주요 비즈니스 목표는 주주에게 배분할 수 있는 현금흐름을 극대화하는 균형 잡히고 다각화된 이원적 위험 투자 포트폴리오를 소유 및 운영하고 주당 운영 현금 흐름의 지속 가능한 장기 성장을 달성하여 시간이 지남에 따라 주주 가치를 제고하는 것이다.이 회사는 41개 주에 약 484개의 창고/유통 빌딩 74개의 경공업 빌딩 1개의 플렉스/오피스 빌딩 3개의 부가가치 포트폴리오 빌딩으로 구성된 1억 1170만 평방피트의 임대 가능한 건물 약 562개를 소유하고 있다.
9007,STBA,S&T 뱅코프,S&T 뱅코프S&T Bancorp IncS&T 뱅코프는 은행 지주 회사다. 이 회사의 포트폴리오 부문에는 상업용 부동산(CRE) 상업 및 산업(C&I) 상업 건설 및 비즈니스 뱅킹이 포함된다.CRE 부문에는 호텔 소매 다가구 의료 등 다양한 목적의 소유주 점유 부동산과 투자 부동산을 포함한 상업용 부동산 담보 대출이 포함된다.C&I 부문에는 생산 운영 능력 미수금 재고 또는 장비 파이낸싱을 목적으로 운영 회사 또는 제조업체에 제공하는 대출이 포함된다.상업용 건설 부문에는 건물 또는 기타 구조물의 건설 자금 조달과 다양한 목적의 미개발 토지 취득 및 개발 자금 조달을 위한 대출이 포함된다.비즈니스 뱅킹 부문에는 중소기업에 대한 상업 대출이 포함된다. 이 회사의 포트폴리오는 소비자 부동산 및 기타 소비자 부문도 포함한다.
9008,STBX,스타박스 그룹 홀딩스,스타박스 그룹 홀딩스Starbox Group Holdings Ltd스타박스 그룹 홀딩스는 금융 거래 및 디지털 광고 서비스를 제공하는 투자 지주 회사이다.이 회사는 말레이시아 쿠알라룸푸르에 위치하고 있다.
9009,STC,스튜어트 인포메이션 서비스,스튜어트 인포메이션 서비스Stewart Information Services Corp스튜어트 인포메이션 서비스는 소유권 보험 및 부동산 서비스 회사이다.이 회사는 직접 운영 승인된 대행사 네트워크 및 기타 회사를 통해 제품 및 서비스를 제공하는 데 종사하고 있다.이 회사는 소유권 부문 부동산 솔루션 부문 기업 및 기타 부문의 세 가지 부문을 통해 운영된다.소유권 부문은 부동산 거래에서 부동산에 대한 소유권을 이전하는 데 필요한 서비스를 제공하며 자산에 대한 소유권의 검색 추상화 조사 폐쇄 및 보장과 같은 서비스를 포함한다.또한 타이틀 부문에는 가정 및 개인 보험 서비스와 디지털 고객 참여 플랫폼 서비스가 포함된다.부동산 솔루션 부문에는 감정 관리 서비스 온라인 공증 및 마감 서비스 신용 및 부동산 정보 서비스 검색 및 평가 서비스가 포함된다.이 회사는 또한 역 모기지 클로징을 전문으로 한다.
9011,STCN,스틸 커넥트,스틸 커넥트Steel Connect Inc스틸 커넥트는 다각화된 지주 회사이다. 이 회사는 자회사인 ModusLink Corporation(ModusLink)을 통해 운영된다.ModusLink는 고객의 글로벌 공급망의 요소를 설계하고 실행한다.이 회사는 활성화 프로비저닝 자격 구독 및 물리적 상품(연결 제품) 및 디지털 제품의 데이터 수집을 위한 자격 관리 솔루션을 생산하고 라이선스를 부여한다.ModusLink는 소비자 가전 통신 컴퓨팅 의료 기기 소프트웨어 및 소매 등의 시장고객에게 서비스를 제공한다.ModusLink는 북미 유럽 및 아시아 전역의 수많은 사이트를 포함하여 다양한 국가에 전략적으로 위치한 시설의 통합 네트워크를 보유하고 있다.ModusLink의 공급망 서비스는 포장 키트 및 조립 주문 처리 디지털 상거래 및 역물류이다.이 회사는 직접 마케팅과 공급망을 통해 운영된다.
9013,STCN,스틸 커넥트,스틸 커넥트Steel Connect Inc스틸 커넥트는 다각화된 지주 회사이다. 이 회사는 자회사인 ModusLink Corporation(ModusLink)을 통해 운영된다.ModusLink는 고객의 글로벌 공급망의 요소를 설계하고 실행한다.이 회사는 활성화 프로비저닝 자격 구독 및 물리적 상품(연결 제품) 및 디지털 제품의 데이터 수집을 위한 자격 관리 솔루션을 생산하고 라이선스를 부여한다.ModusLink는 소비자 가전 통신 컴퓨팅 의료 기기 소프트웨어 및 소매 등의 시장고객에게 서비스를 제공한다.ModusLink는 북미 유럽 및 아시아 전역의 수많은 사이트를 포함하여 다양한 국가에 전략적으로 위치한 시설의 통합 네트워크를 보유하고 있다.ModusLink의 공급망 서비스는 포장 키트 및 조립 주문 처리 디지털 상거래 및 역물류이다.이 회사는 직접 마케팅과 공급망을 통해 운영된다.
9014,STEM,스템,스템Stem Inc스템은 디지털로 연결된 지능형 에너지 저장 네트워크 제공업체다. 스템은 글로벌 배터리 주문자상표부착생산(OEM) 업체로부터 공급받은 에너지 저장 시스템을 개발자 유통업체 엔지니어링 조달 건설사 등 파트너를 통해 고객에게 제공한다.Athena Artificial Intelligence 플랫폼(Athena)을 통해 통합 에너지 저장 및 태양광 시스템을 운영할 수 있는 지속적인 소프트웨어 플랫폼과 전문 서비스를 제공하며 Athena의 PowerTrack 애플리케이션을 통해 태양광 자산 성능 모니터링 및 제어 기능을 제공한다.또한 Athena 플랫폼을 통해 배터리 하드웨어 및 소프트웨어 지원 서비스를 고객에게 제공한다.이 회사의 에너지 저장 솔루션은 그리드 간헐성 문제를 완화하여 재생 에너지 발전을 지원한다.이 회사는 에너지 저장 환경 내 Behind-the-Meter 및 Front-of-the-Meter.영역에서 사업을 운영한다.
